Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Cypressus sempervirens Linn,,Sarw/Jauzal-Sarw,,"Italian, Tuscan or Graveyard Cypress, Pencil Pine",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Datura stramonium Linn.,ka dhatr,Dhatura/Jauz-e-Maasal,"Seemai Oomatthai, Emanamam, Vellumathai, Oomathai, Turutturam","Jamestown weed, jimsonweed, mad apple, moonflower, stinkwort, thorn apple",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Daucus carota Linn.,gjana,Gazar,"Kerat,Gajarakizhangu, Manjalmullangi","bird's nest, Queen Anne's lace, wild carrot, Carrot",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Delphinium denudatum Wall. / Cyperus triceps,"nirvi, jadvra",Jadwar/Bookhaa,,Larkspur-Delphinium denudatum,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Delphinium staphysagria,,Maweezaj,,"Lice-Bane, Stavesacre",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Dephanae mezreum,,Maazaryoon,,Mezereon,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Diospyros ebenum,tinduka bheda,Aabnoos,"Dhumbi,Karungali,Karai, Karunthali, Valapathiram, Kakkai thalai, Sulli,  Salam,Panichakkaai",ebony,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Dolichos biflorus Linn.,,Kulthi / Hab al Qilt / Sang Shikan / Kaasir al Hajar / Qilt,"Kollu, Koilu",Horse Gram,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Dorema ammoniacum D. Don.,aka,Ushaq,,ammoniakum,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Dornoicum hookeri,drnaja akarab,Darunaj Aqrabi,,Leopards Bane,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Dorycinium padalianches,,Imarantoli/Ayaranutaai,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Echinops echinatus DC.,,Oont kataara,,Camel`s thistle,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Elettaria cardamomum,skmail,Heel Khurd/Qaaqulah Sagheer,"Yaelakkai,Aanji,Dhudi,Korangam","cardamom, Lesser Cardamom",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Embelia ribes Burm. f. / Embelia tsjeriam-cottam A. Dc Syn. E. robusta C.B Clarke,viaga,Baobarang/Babrang/Bakaj Kabuli/Abranj/Barnaq,"Vaayvidangam, Keralam, Varnanai, Vellal",Embelia.,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Erythaea centaurium Linn.,,Qunturiyun Sagheer/Qanturiyoon Daqeeq,,"Common centaury, European centaury",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Eulophia nuda Lindl.,"amarakanda, mlkanda",Chiryakand,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Euphorbia resinifera A. Berger,pharaphiyna,Farfiyun / Afarbiyun / Laban-al-Saudaan / Farbiyun,,resin spurge,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Euryale ferox Salisb.,makhn,Talmakhana,Mallani padman,euryale,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Evolvulus alsinoides Linn.,viukrnt,Sankhaholi/Wishnukraant/Neelposhaini,Vishnugrandhi,"slender dwarf morning-glory, slender dwarf morningglory, slender dwarf-morning-glory",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ferula foetida regel,higu,Hilteet/Heeng/Anjodaan,"Perungayam;Gayam,Pothanasam,Ingu,Santhunasam,Athiyakirakaram,Valeegam, Sagasthirabedhi",asafetida,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ferula persica,,Sakbeenaj/Kundal/Kunala/Sakbeenah/Saghafiyoon,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ferula persica Willd.,"sgapenama, sgabinaja",Sakbeenaj,,Sagapenum,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ferula spp.,,Aazarbas/Saafisya/Salaasafi/Yansoon,,"Devil`s-dung, Giant fennel",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ficus carica Linn.,"phalgu, bhadrodumbara",Injeer/Teen,"Seemaiatthi, Thaen atthi","common fig, edible fig, fiku, piku",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ficus racemosa Linn.,udumbara,Gular/ Jummaiz/Alaf Hindi,"Atthi, Atham, Athavu, Uthumbaram, Koli, Supirathashtam",clustertree,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Foeniculum vulgare Mill.,"madhurik, mirey",Baadiyaan/Saunf/Baadiyaan Barri/Shivmaar/Shoomar/ Raazeyaana,"Shombu, Perungeeram, Sohikeerai","sweet fennel, Fennel",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Fraxinus ornus Linn.,"irakhista, mu",Buqisa/Shir Khisht,Mina,flowering ash,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Fumaria indica Pugsley Syn.,parpaa bheda,Shaahtara / Shaahtraj,"Tharaa,Tusa, Tura,Pamba tharaa,Madhugam","fine-leaf fumitory, fineleaf fumitory, Small Flowered Fumitory",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Fumaria officinalis Linn.,parpaa bheda,Shahtaraj,"Turu, Tura","drug fumitory, Fumitory",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
"Garcinia mangostana,Linn",,Jauz jundum,,"Mangustan [Jayaweera)  Mangosteen, Manggusta, Manggistanl",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Gentiana dahurica Fisch.,tryama bheda,Ghafis,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Gentiana kurroo Royle,"tryama, tryant",Neel Kanthi/Pashanbheda/Utparbahi,Nilavembu,"Himalayan Gentian, Indian
Gentian Root",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Gentiana lutea Linn,,Juntiana,,"Yellow Gentian, 'Bitter Root, Bitterwort, Centiyane, Genciana",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Glycyrrhiza glabra Linn.,"yaimadhu, kltaka",Rubb-al-Soos/Asl-al-Soos,"Athimathuram, Athingam, Atti, Mathugam, Kundri vaer",cultivated licorice,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Gossypium herbaceum Linn.,krpsa,Panbah Daanah/Habb-al-Qutn,"Paruthi, Karpasam, Panchu,Samuthrandam, Tulavam,Uttri, Pari,Aachada nabalai",Levant cotton,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Haloxylon multiflorum Bunge,,Ushnan,,"Saxaul, Sacsaoul, Saksaul",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Helianthus annuus Linn.,sryvarta,Surajmukhi/ Dowaar-al-Shamsh/ Abbaad-al-Shamsh/ Ain-al-Shamsh/ Hasheesh-al-Aqrab/ Saamir Yauma/ Tarishool,Suriyakanthi,"annual sunflower, common sunflower, sunflower, wild sunflower",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Helicteres isora Linn,,Kasht bar gasht,,East Indian Screw Tree,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Helleborus niger Linn.,,Kharbaq Siyah,Kadagaruganie,"Christe Herbe, Christmas Rose, Melampode",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Hibiscus rosa-sinensis Linn.,"jap, auhrapupa",Gul-e-Gurhal,"Chemparathai, Arattam, Mandaram, Sappathu poo, Sivanda vesai","chinese hibiscus, shoebackplant",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Holarrhena antidysenterica,"kuaja, indrayava",Inderjao Talkh/Teewaj-e-Khatai,"Kudasapaalai,Kulappalai,Kasappu vetpalai",tellicherry bark,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Hordeum vulgare Linn.,yava,Jau/Sha'eer,Barley arici,"Barley, cereal barley, common barley",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Hyoscyamus niger Linn.,praska yavn,Bazr-ul-Banj/ Ajwain Khorasani,"Kurochani omam,Tippiam,Karsavai,Kaarabi, Korusanai","black henbane, henbane",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Hypericum perforatum Linn.,bassanta,Heufariqoon / Ofariqun,,"common st. john's wort, klamath weed",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Hyssopus officinalis Linn.,jph,Zufa/Zufah,,hyssop,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Illicium verum Hook. f.,bdiyna khat,Badiyaan Khatai / Raziana-e-Roomi,Annasipoo,"star anise of china,staranise tree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Indigofera argentea Burm f.,,Filfil-al-Qurood,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
"Ipomoea Bona -Nox, Linn. Ipomoea alba Linn",,Gul-e-Chandni/Lab Laabe Kabeer,,Moonflower,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ipomoea hederacea,Kldn,Habbbul-Neel/ Kaladana,Kakkattan,Ivyleaf morningglory,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Iris ensata Thunb.,praska vac bheda,Irsa/Sosan/Sosan Surkh/Sosan Khataai/ Kasoras/ Kaseeras,,Russian iris,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Jasminum officinale Linn.,jt,Chemeli/Yasmeen/Yasman,"Mullai, Pichchi, Padarmalligai, Manmathapaanam",poet's jasmine,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Juglans regia Linn.,akoa,Akhrot/ akrut/Jauz/Boobals,Accrotu,"common walnut, persian walnut, european walnut, English walnut",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Juniperus communis Linn.,"hapu, hubera",Abhal/A'ra'r/Sarw Koohi,,"common juniper, dwarf juniper",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lactuca sativa Linn.,kakubha,Kahu,Salattu,"garden lettuce, lettuce",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lagenaria siceraria,"tumbin, kautumb, albu",Kadu-e-Daraaz/ Lauki,Surakkai,"Bottle gourd, Calbash gourd",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lagoecia cuminoides Linn.,,Qirdemaana,,Common wild cumin,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lamprachaenium microcephalum Benth.,brahmada bheda,Brahma-dandi,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lasia aculeata Linn.,,Mulsari,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Laurus nobilis Linn.,habbulagra,Habb-ul-Ghaar,,"Sweet bay, True laurel, Laurel",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lavandula stoechas Linn.,"ustakhuddsa, dhr",Ustukhudoos / Nudd,,French lavender,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lawsonia inermis Linn. / Jasminum sambac,madayantik,Hina/Mehdi,"Maruthondri,Iyvanam,Azhavanam,Saranam","Henna, Egyptian privet",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lens culinaris Medic,masra,Adas/Masoor,Misurparuppu,Lentil,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Leonurus cardiaca Linn.,brajasiph,Baranjasif,,"common motherwort, motherwort",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lepidium sativum Linn.,candrara,Habb-al-Rashaad/ Tukhm-e-Teratezak/Haloon,Aalividhai,"Garden cress, garden pepperwort, gardencress pepperweed",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Levisticum officinale Koch,,Sisaliyus/Lufasteeqoon/Liqusteeqoon/Kaashim/Anjodaan Roomi/Kaashin,,"Lovage, Maggikraut",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lilium chalcedonicum Linn.,,Sosan Zard/Iyarufas,,Heldreichii Lily,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Linum usitatissimum Linn.,atas,Kataan/Alsi,Alisivithai,Linseed,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Liquidambar orientalis Mill.,turuka,Meea'-e-Saailah/Salaarus,Neri arisippal,Oriental sweet gum,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Litchi chinensis Sonn.,lc,Mughas Baghdadi/Maida Lakdi,Ilichi,"Litchi, Lychee",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Litsea chinensis Lam.,Maid Lakad,Mughas Baghdadi/Maida Lakdi,"Pisinpattai, Mayilalakkadi, Teekkaamalli, Ama",,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Lupinus albus Linn.,turamasa,Turmus,,"White lupin, Lupin",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mallotus philippensis Muell.-Arg.,kampilla,Kamila/Qimbeel,"Kapli, Kungumam, Kurangumanjanathi,Kamalaa,Kambillam, Kamela",Kamala tree,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Malus-sylvestris Mill.,,Seb,Apple,Cultivated Apple,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Malva sylvestris Linn.,suvarcal bheda,Khubbazi/Malookhiyah,,"Common Mallow, Blue
Mallow, High Mallow",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mangifera indica Linn.,mra,Anba/Aam,"Maa, Kokku, Sootham, Kuthirai, Aambhiram, Maanthi, Maazhai",Mango,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Manilkara kauki,bakula bheda,Khirni,Palai,manilkara,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Matricaria chamomilla Linn.,bbn,Baaboonah/Marahti/Maratti/Daadh ki Doodi,,German chamomile,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Matthiola incana,todar veta,Tudri Zard/Tudri Safed,,"Common stock,Gilli flower",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Medicago sativa Linn.,avabal,Aspast/Ratbah/Nafal/Qatt,,"Lucerne, Alfalfa",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Melia azedarach Linn.,"mahnimba, kaiarya",Bakayin/Khasi-ud-deek,"Thylukkanivembu, Malaivembu","Persian liliac, Bead tree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Melilotus alba Desr.,saij veta,Iklil-ul-Malik,,"Whitr sweetclover,Bokhara clover, White melilot",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Melissa officinalis Linn.,bdaraja boy,Barangbo,,Lemon balm,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mentha aquatica Linn.,jalapudn,Habaque/Fudanaj Nahri,,"Water mint, Marsh mint",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mentha arvensis Linn.,"ptih, ptinakarpra",Na'naa'/Pudinah,"Pudhina,Yechakkaeerai, Pudhianmooli","Field mint, corn mint",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mentha piperita Linn.,pudhn,Fudanaj,,Peppermint,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mentha spicata Linn.,"pah pudn, ptih",Pudinah Kohi/Pudinah Jabali/Mushketaraamashee',"Puthina,Eyecha keerai,Pudhian mooli","Spearmint, Garden mint, Lamb mint",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mentha viridis,,Nana,,Spearmint,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Mesua ferrea Linn.,ngakeara,Narmushk/Nagkesar,"Chirunagappu, Nangu, Nagakesara, Nagachembakam,Aadagam,Kaanchanam,Kesaram",Mesua,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Moringa pterygosperma C.F. Gaertn.,igru veta,Shajana/Sohanjana,Murungai,"Drumstick tree, Horse radish tree",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Morus macroura Miq. Syn. M. laevigata Wall. ex Brandis,tda bheda,Toot-e Abyaz,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Myrica esculenta Buch.-Ham. ex D. Don Syn.,kaphla,Kaaifal/Daar-e-Sheeshaan,marutham,Box myrtle,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Myristica fragrans Houtt.,"jtphala, jtipatr",Bisbasa / javetri / Jauzbuwa,"Jathikai ,kulakkai,Vasuvaasi ,jathipathri",Nutmeg tree,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Myrtus communis Linn.,gandhamlat,Habb-ul-Aas/Murad,Kuzhi  naval,"Common myrtle, Myrtle",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Narcissus tazetta Linn.,naragisa,Nargis,,"Polyanthus narcissus, Grand primo Narcissus",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Nardostachys Jatamansi,"jams, mur",Sunbul-al-Teeb/Baalchhar,"Sadamangil,Sadachi,Pysaasi,Maamisi,Bootha kesini,Sadilai","Spikenard, Indian nard",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Nasturtium officinale R. Br.,piriy hlima,Jirjir / Qurrah al-ain,,Water cress,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Nepeta hindostana Haines,billloana,Baadranjboya/Billilotan,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Nepta orientalis,,Zufa Ratab,,"Catmint, Catnip",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Nigella sativa Linn.,"upakucik, magaraila",Kalonji/Shooneez,"Karunjeerakam,Aranam,Uba kunjikai","Small fennel, Black cumin",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Nymphaea alba Linn.,kumuda,Nilofer/ Full,"Neidhal kizhangu,Aambal,Kumutham,Kayiravam","European white water-lily, Water Lily",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ocimum basilicum Linn.,barbar,Firanjmushk/Bilu  Gandi/Slosamber  /Slosambar / Sisambar/ Susur,"Thiruneetruppachai, Karandai","Sweet basil, Common basil",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ocimum canum Sims,vanatulas,Nammaam Bustani/Arqals/Kali Tulsi,"Naay thulasi, Kanjangorai",Hoary basil,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ocimum gratissimum Linn.,"tulas bheda, rmatulas",Ban Tulsi/ Jangali Tulsi/ Baadrooj/Terah Khuraasaani/Hauk,"Elumichan thulasi,Perunthulasi",Shrubby basil,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Ocimum sanctum Linn.,"tulas, suras",Raihan/Shahasfaram/Tulsi/Zeemraan,"Krishna thulasi, Nal thulasi, Thulasi, Alangai, Mal  murugu, Mudi, Suvi, Surasam, Thulavu,Malalangal","Sacred basil, Holy basil",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Olea europaea Linn.,jaitna,Zaitoon,"Olive ennai, Saidun","Common olive, Olive",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Onosma bracteatum,gojihv,Gaozaban /Lisanussaur,,Borage,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Operculina turpethum,trivta,Turbud/Nisoot,Sivathai,"Indian jalap, Turpeth",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Orchis latifolia Linn.,,Salab/Khusya-al-Sa'lab/Sa'lab Misri,,Salep,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Orchis laxiflora Lam.,,Buzidan,Salamisiri,"Loose-Flowered Orchid, Green-winged Meadow Orchid",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Orchis officinalis Linn.,,Fantafaloon/Faawaaniya/Ood Saleeb,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Origanum majorana Linn.,"phaijjaka, marbaka",Baqla-e-Humaqa,"Marvu, Marru",Sweet marjoram,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Origanum vulgare Linn.,sathr,Marzanjosh,,Common or Wild marjoram,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Oroxylum indicum,yonka,Kharbaque Safed/Arloo,"Achi, Per ilanthai, Vangamaram",Indian Trumpet Flower,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Oryza sativa Linn.,li,Biranj/Chaawal/Aruzz,"Nellu , Arisi, Vari,Saali,Thorai,Vai, Virigi","Rice, Paddy",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pancratium maritimum,,Qaabal,,"Sea daffodil, Sand Daffodil, Sand Lily",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pandanus tectorius Soland. ex Park.,"ketak, keva",Keora / Keedaj,"Thazhai, Kandal, kedakai, Madi, Muchali, Mudangal, Mundagam, Mugadakkan",Screw pine,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Panicum italicum,,Balka/A variety of Kachri,,"Foxtail millet,  Italian bristle grass, Italian foxtail",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Papaver somniferum Linn.,ahiphena,Khashkhaash /,"Abini, Kasakasa, Posthakkai","Opium poppy, white poppy",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pastinaca secacul,akkula mir,Shaqaaqul Misri,,Wild Parsnip,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pedalium murex Linn.,bhata gokura,Gokhru Kalan,"Anai nerungil, Perunerungil",Caltrops,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Peganum harmala Linn.,"soma, haramala",Aspand sokhtani/Hurmul/Sheersa/ Astarmaatoos,"Seemaiyaravandi, Seemaialavinai","Harmal, Syrian rue, Foreign henna, Wild rue",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Pennissetum glaucum R. Br.,,Baajra/Jaawars/ Kanjoras,,"Bulrush millet, Cattail millet",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Peristrophi bicaliculata,,Missi/Gaha/Kadi/Kaagchang Kaachanki,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Petroselinum crispum,achm,Fitrasaliyun/Karafs-e-Kohi,,Parsley,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Peucedanum graveolens C. B. Clarke,,Doqoo/Bintafalers,Chaiakuppai,Dill,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Phoenix dactylifera Linn.,kharjra,Khurma/Khajoor/Chohara/Jumaar/Kofarraa/Qiqus/Guncha-e-Khurma/Balh,"Perichankai, Ichi, Karchooram, Kuravam, Titti, Perindu",Date palm,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Phyllanthus emblica Linn. Syn.,malak,Aamla,Nelli,"emblic, Emblic Myrobalan",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
Physalis alkekengi Linn.,"rjaputrik, kkanaja",Kaaknaj/Junjal,,"Strawberry Tomato,Winter Cherry",https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Plant-Name.asp
