Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Gastric cleanser,msayaodhaka,Munaqqi-e-Me'dah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
General tonic,,Muqawwi-e-Aam,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Haemostyptic,,Haabis-e-Dam,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Hair Blackener,kearajana,Musawwid-e-Sha'r,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Hair growing agent,,Munbit-e-Sha'r,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Hair remover,lomatana,Haaliq,Mudi Neekki,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Hair thinner,,Muraqqiq-e-shar,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Hair tonic,Keya,Muqawwi-e-Sha'r,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Hard,kahina,Sulb,Kadinathuvam,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Healing agent,,Munbit-e-lahm,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Heamatogenic,,Muwallid-e-Dam,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Heat Producing,,Musakhkhin,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Heavy,gur,Saqeel,sumai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Hepatotonic,Yakta balya,Muqawwi-e-Kabid,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Humectant,,Murattib,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Insect repellent,,Dafi'-e-hashraat,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
insecticidal,,qatil hashraat,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Laxative,mduvirecana / sraka,Mulayyin,Malam Ezhakki,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Melanagogue,,Mukhrij-e-Sauda,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Memory enhancer,smtivardhaka,Muqawwi-e-Haafizah,Gnapakam Perukki,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Moist,rdra,Murattab/Ratb,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Mouth Freshner,,Mutaiyib-e-Dahan,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Narcotic,Madakr,Muskir,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Nerve Stimulant,,Muharrik-e-A'saab,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Nervine tonic,Nbalya,Muqawwi-e-A'saab,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Orgasmogenic,,Mulazziz,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Penile Fattener,,Mu'azzim-e-Qazeeb,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Phlegmagogue,,Mushil-e-Balgham / Mukhrij-e- Balgham,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Pro-conceptive,,Muee'n-e-Haml,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Protective,Rakaka,Muhaafiz,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Pruritic,,Mukharrish/Hakkaak,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Quenching Thirst,,Mutfi-e-Atash,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Refrigerant,,Mubarrid,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Relaxant,,Murkhi,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Renal tonic,Vkka balya,Muqawwi-e-Kulya,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Retentive,,Mumsik,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Semen Inspissant,,Mughalliz-e-Mani,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Septic,,Mu'affin,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Sour,amla,Haamiz/ Tursh,Pulippu,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Sternutatory,,Mu'attis,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Stimulant of rooh,,Mun'ish-e- Arwaah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Teeth strengthening,dantadrhykara,Muqawwi-e-Asnaan-wa-Lesah,Pal Vanmaiyundaakki,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
thick,,Ghaleez/Gaarha,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Tooth cleanser,Dantaodkaka,Mujalli-e- Dandaan,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Tooth extractor,,Qaal'i-e- Asnaan,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Ulcerative,,Muqarreh,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Vermicidal,,Qatil-e-Deedaan-e-Ama'a,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Vesicular tonic,,Muqawwi-e-Masaanah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Viscous,,Lazij,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Vision diminishing agent,Dighna,Muzif-e- Basar,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Vision improving drugs,Divardhaka,Muqawwi-e-Basar,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Voice Cleanser,,Munaqqi-e-Saut,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
Yellow bile concoctive,,Munzij-e-Safra,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Action.asp
