Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Diseases of head and neck,urdhvajatrugataroga,Amraaz-e-raas wa unuq,Kazhutthu/Thalai Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Diseases of heart,hdayaroga,Amraaz-e-qalb,"Eruthaya Noigal,Thamaraga noigal",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Diseases of nervous system,vtavydhi,Amraaz-e-Nizam-e-Aa'saab,Narambu Mandala Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Diseases of pelvic region,kukiroga,,Koobaga Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Diseases of spleen,plhvikra,Amraaz-e-tehaal,Peeliga Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Diseases of the eye,netra roga,Amraaz-e-A'in,Kan Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Diseases of the mouth,mukharoga,,Vaai Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Diseases of the urinary system,mtraroga,Amraaz-e-Nizaam-e-Bauliyah,Siriuneeraga  Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Dryness of mouth,mukhaoa,,Vaai Varatchi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Duodenal ulcer,parimala,,Vayitru Soolai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Dysentery,pravhik,Zaheer,Nina kazhichal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Dyspepsia,agnimndya,Su-e-Hazm/Badhazmi/Nuqsan e shahwat,Pasi inmai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Dysuria,mtrakcchra,Usr-e- Baul,"Neer erichal,Neer kaduppu",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Earache,karala,,Sevi vaayu Soolai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Elephantiasis,lpada,Daa-ul-Feel,"Yanaikkaal,Sili padham,Paadha vanmeegam",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Emaciating disease,kaya,,Ilaippu noi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Emaciation,kat,,Patchi Thodam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Endogenous,nija,,Ullaarntha,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Enlargement of abdomen,vtodara,,Vali Peruvayiru,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Enlargement of spleen,plhodara,,"Peeliga Veekkam, Edappaatteeral veekkam",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Epiphora,netra srva,Damah,NeerPaaychal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Excessive moistening of female genital tract,yonikleda,,Yoni Kasivu,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Excessive perspiration,atisveda,,Adhi Viyarvai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Exogenous,gantuja,,Pura Kaaranigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
External parasite,Bahya krmi,,Veli pura kirumigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Facial Paralysis,ardita,,Muga Vaatham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Fever caused by all three dosa with equal severity,sanniptikajvara,,Mukkutra Suram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Fever due to libido,kmajvara,,Kaama Suram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Fever due to predominance of Vata-pittadosa,vtapaittikajvara,,Vali Azhal Suram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Fever due to prodominance of Pitta-kaphadosa,pittakaphajajvara,,Azal iyyya Suram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Fever with Pitta predominance,paittikajvara,,Pitha suram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Foul smell from female genital tract,yonidaurgandhya,,Yoni naatram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Freckle,vyaga,Kalaf,Karun Themal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Frozen shoulder,avabhuka,,Tholpattai Vaatham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
